     0.168    260.322     41.515
     0.393    175.666     30.023
     0.587    114.820     20.046
     0.812     71.925     10.744
     0.975     29.137      8.541
     1.169     15.397      4.590
     1.346     14.600      4.612
     1.535      7.798      2.386
     1.734      3.331      1.155
     1.924      2.272      0.729
     2.131      2.109      0.860
     2.338      1.046      0.601
     2.519      0.721      0.292
     2.722      0.513      0.227
     2.894      0.102      0.126
