     0.052    204.960     31.242
     0.218     68.609     11.399
     0.375     23.665      6.760
     0.523     12.746      3.251
     0.673      5.450      2.404
     0.818      2.330      0.696
     0.961      0.421      0.304
     1.256      0.259      0.246
