     0.009    238.567     44.965
     0.203     91.930     19.939
     0.336     30.220      7.510
     0.490     25.056      7.732
     0.657      7.766      3.159
     0.795      4.514      1.678
     0.939      1.313      0.771
     1.160      0.310      0.244
     1.463      0.252      0.325
