     0.185    185.258     54.204
     0.410    134.670     41.291
     0.604     65.363     18.297
     0.785     37.606     11.121
     0.979     30.728      8.224
     1.178     21.407      6.163
     1.359     13.410      4.448
     1.553      9.645      3.409
     1.734      6.791      2.355
     1.919      6.172      2.523
     2.140      3.027      1.378
     2.347      1.469      0.599
     2.554      1.379      0.601
     2.722      0.810      0.511
     2.938      0.752      0.559
