"Y(X), created by Plot Digitizer, 2.6.8"
"Date: 4/12/22, 9:38:47 PM"


20
X,Y
-0.0308636,101.510,
-0.0308636,101.510,
0.0769917,131.006,
0.0782080,112.331,
0.0755321,157.558,
0.265792,28.5538,
0.257946,23.0045,
0.264210,34.8733,
0.386692,12.9547,
0.393412,10.1328,
0.383651,19.0286,
0.564606,3.34141,
0.564332,1.89072,
0.560835,5.38253,
0.704754,2.72493,
0.700557,1.38398,
0.705271,4.66981,
0.834168,4.71948,
0.845631,2.02631,
0.834685,8.08794,
