"Y(X), created by Plot Digitizer, 2.6.8"
"Date: 4/12/22, 10:25:20 PM"


20
X,Y
-0.0176551,92702.1,
-0.0106274,103.089,
0.0271969,136172,
0.0311393,108421,
0.0297109,158591,
0.142441,45312.0,
0.143641,32921.1,
0.138556,56050.9,
0.242029,7035.16,
0.231459,4385.11,
0.243915,9685.77,
0.348246,5005.90,
0.358873,3477.69,
0.343789,7209.71,
0.452634,492.570,
0.451263,311.995,
0.454405,699.103,
0.550623,605.715,
0.506913,133.739,
0.542852,926.847,
